¿ÀÅõÅõ,at:10;1;1|gu:1|es:1|wa:0;0;0;0;0;0;0;,,31,34,1,1,3,1,1,-1,-1,0,1,,,,,,,,,,,,,,,,,,,,
º£·Ð,at:10;1;1|gu:1|es:1|wa:0;0;0;0;0;0;0;,,32,41,1,1,3,1,1,-1,-1,0,1,,,,,,,,,,,,,,,,,,,,
º£·Î·ÎÅ©,at:10;1;1|gu:1|es:1|wa:0;0;0;0;0;0;0;,,33,42,1,1,3,1,1,-1,-1,0,1,,,,,,,,,,,,,,,,,,,,
º£·Îº¸Å©,at:10;1;1|gu:1|es:1|wa:0;0;0;0;0;0;0;,,34,43,1,1,3,1,1,-1,-1,0,1,,,,,,,,,,,,,,,,,,,,
º£·ÎÆ÷¸®,at:10;1;1|gu:1|es:1|wa:0;0;0;0;0;0;0;,,35,44,1,1,3,1,1,-1,-1,0,1,,,,,,,,,,,,,,,,,,,,
³ëºÏÀÌ,at:10;1;1|gu:1|es:1|wa:0;0;0;0;0;0;0;,,36,51,1,1,3,1,1,-1,-1,0,1,,,,,,,,,,,,,,,,,,,,
ºÏÀÌ,at:10;1;1|gu:1|es:1|wa:0;0;0;0;0;0;0;,,37,52,1,1,3,1,1,-1,-1,0,1,,,,,,,,,,,,,,,,,,,,
±øºÏÀÌ,at:10;1;1|gu:1|es:1|wa:0;0;0;0;0;0;0;,,38,53,1,1,3,1,1,-1,-1,0,1,,,,,,,,,,,,,,,,,,,,
µ¹ºÏÀÌ,at:10;1;1|gu:1|es:1|wa:0;0;0;0;0;0;0;,,39,54,1,1,3,1,1,-1,-1,0,1,,,,,,,,,,,,,,,,,,,,
¾Æ°í¾Æ,at:10;1;1|gu:1|es:1|wa:0;0;0;0;0;0;0;,,42,61,1,1,3,1,1,-1,-1,0,1,,,,,,,,,,,,,,,,,,,,
³×°í½º,at:10;1;1|gu:1|es:1|wa:0;0;0;0;0;0;0;,,43,62,1,1,3,1,1,-1,-1,0,1,,,,,,,,,,,,,,,,,,,,
Å¸·Î°ï,at:10;1;1|gu:1|es:1|wa:0;0;0;0;0;0;0;,,44,63,1,1,3,1,1,-1,-1,0,1,,,,,,,,,,,,,,,,,,,,
´Ù°í½º,at:10;1;1|gu:1|es:1|wa:0;0;0;0;0;0;0;,,45,64,1,1,3,1,1,-1,-1,0,1,,,,,,,,,,,,,,,,,,,,
¶ó°í°í,at:10;1;1|gu:1|es:1|wa:0;0;0;0;0;0;0;,,46,71,1,1,3,1,1,-1,-1,0,1,,,,,,,,,,,,,,,,,,,,
ÈÄ¹Ù¹Ù,at:10;1;1|gu:1|es:1|wa:0;0;0;0;0;0;0;,,47,72,1,1,3,1,1,-1,-1,0,1,,,,,,,,,,,,,,,,,,,,
Åä·ç·ç,at:10;1;1|gu:1|es:1|wa:0;0;0;0;0;0;0;,,48,73,1,1,3,1,1,-1,-1,0,1,,,,,,,,,,,,,,,,,,,,
·ç´Ï,at:10;1;1|gu:1|es:1|wa:0;0;0;0;0;0;0;,,49,74,1,1,3,1,1,-1,-1,0,1,,,,,,,,,,,,,,,,,,,,
Ä«Å¸¸£Ä«½º,at:10;1;1|gu:1|es:1|wa:0;0;0;0;0;0;0;,,50,81,1,1,3,1,1,-1,-1,0,1,,,,,,,,,,,,,,,,,,,,
Äí°¡½º,at:10;1;1|gu:1|es:1|wa:0;0;0;0;0;0;0;,,51,82,1,1,3,1,1,-1,-1,0,1,,,,,,,,,,,,,,,,,,,,
ÄÚ·ÎÄ«½º,at:10;1;1|gu:1|es:1|wa:0;0;0;0;0;0;0;,,52,83,1,1,3,1,1,-1,-1,0,1,,,,,,,,,,,,,,,,,,,,
·Î±â¾È,at:10;1;1|gu:1|es:1|wa:0;0;0;0;0;0;0;,,53,84,1,1,3,1,1,-1,-1,0,1,,,,,,,,,,,,,,,,,,,,
¸®ºñ³ë,at:10;1;1|gu:1|es:1|wa:0;0;0;0;0;0;0;,,54,91,1,1,3,1,1,-1,-1,0,1,,,,,,,,,,,,,,,,,,,,
¾á±â·Î,at:10;1;1|gu:1|es:1|wa:0;0;0;0;0;0;0;,,55,92,1,1,3,1,1,-1,-1,0,1,,,,,,,,,,,,,,,,,,,,
¹Ýº¸·Î,at:10;1;1|gu:1|es:1|wa:0;0;0;0;0;0;0;,,56,93,1,1,3,1,1,-1,-1,0,1,,,,,,,,,,,,,,,,,,,,
¹Ý±â³ë,at:10;1;1|gu:1|es:1|wa:0;0;0;0;0;0;0;,,57,94,1,1,3,1,1,-1,-1,0,1,,,,,,,,,,,,,,,,,,,,
Äí¸µ,at:10;1;1|gu:1|es:1|wa:0;0;0;0;0;0;0;,,58,101,1,1,3,1,1,-1,-1,0,1,,,,,,,,,,,,,,,,,,,,
ÄíÄí¸£,at:10;1;1|gu:1|es:1|wa:0;0;0;0;0;0;0;,,59,102,1,1,3,1,1,-1,-1,0,1,,,,,,,,,,,,,,,,,,,,
Æ÷¸µ,at:10;1;1|gu:1|es:1|wa:0;0;0;0;0;0;0;,,60,103,1,1,3,1,1,-1,-1,0,1,,,,,,,,,,,,,,,,,,,,
¸®½ºÅ°,at:10;1;1|gu:1|es:1|wa:0;0;0;0;0;0;0;,,61,104,1,1,3,1,1,-1,-1,0,1,,,,,,,,,,,,,,,,,,,,
Ä«ºñÆ®,at:10;1;1|gu:1|es:1|wa:0;0;0;0;0;0;0;,,62,111,1,1,3,1,1,-1,-1,0,1,,,,,,,,,,,,,,,,,,,,
ÄÉÀÌºñ,at:10;1;1|gu:1|es:1|wa:0;0;0;0;0;0;0;,,63,112,1,1,3,1,1,-1,-1,0,1,,,,,,,,,,,,,,,,,,,,
Å¥ÀÌ,at:10;1;1|gu:1|es:1|wa:0;0;0;0;0;0;0;,,64,113,1,1,3,1,1,-1,-1,0,1,,,,,,,,,,,,,,,,,,,,
°ñµåÄ«ºñÆ®,at:10;1;1|gu:1|es:1|wa:0;0;0;0;0;0;0;,,65,114,1,1,3,1,1,-1,-1,0,1,,,,,,,,,,,,,,,,,,,,
°í¸£µ·,at:10;1;1|gu:1|es:1|wa:0;0;0;0;0;0;0;,,75,141,1,1,3,1,1,-1,-1,0,1,,,,,,,,,,,,,,,,,,,,
±â¶óµ·,at:10;1;1|gu:1|es:1|wa:0;0;0;0;0;0;0;,,76,142,1,1,3,1,1,-1,-1,0,1,,,,,,,,,,,,,,,,,,,,
Åõ¸£µ·,at:10;1;1|gu:1|es:1|wa:0;0;0;0;0;0;0;,,77,143,1,1,3,1,1,-1,-1,0,1,,,,,,,,,,,,,,,,,,,,
°í¸£°í,at:10;1;1|gu:1|es:1|wa:0;0;0;0;0;0;0;,,78,144,1,1,3,1,1,-1,-1,0,1,,,,,,,,,,,,,,,,,,,,
ÈÞº¸,at:10;1;1|gu:1|es:1|wa:0;0;0;0;0;0;0;,,93,171,1,1,3,1,1,-1,-1,0,1,,,,,,,,,,,,,,,,,,,,
Æ÷º¸,at:10;1;1|gu:1|es:1|wa:0;0;0;0;0;0;0;,,94,172,1,1,3,1,1,-1,-1,0,1,,,,,,,,,,,,,,,,,,,,
Äíº¸,at:10;1;1|gu:1|es:1|wa:0;0;0;0;0;0;0;,,95,173,1,1,3,1,1,-1,-1,0,1,,,,,,,,,,,,,,,,,,,,
Åä·ÎÀð,at:10;1;1|gu:1|es:1|wa:0;0;0;0;0;0;0;,,96,174,1,1,3,1,1,-1,-1,0,1,,,,,,,,,,,,,,,,,,,,
sai_e_113_1Å¥ÀÌ,at:20;1;1|gu:0|es:1|wa:0;0;0;0;0;0;0;,,119,113,1,1,2,1,1,-1,-1,0,1,,,,,,,,,,,,,,,,,,,,
sai_e_113_2/3Å¥ÀÌ,at:20;1;1|gu:0|es:1|wa:0;0;0;0;0;0;0;,,120,113,2,3,10,1,1,-1,-1,0,1,,,,,,,,,,,,,,,,,,,,
sai_e_113_3/5Å¥ÀÌ,at:20;1;1|gu:0|es:1|wa:0;0;0;0;0;0;0;,,121,113,3,5,10,1,1,-1,-1,0,1,,,,,,,,,,,,,,,,,,,,
sai_e_114_1°ñµåÄ«ºñÆ®,at:20;1;1|gu:0|es:1|wa:0;0;0;0;0;0;0;,,122,114,1,1,2,1,1,-1,-1,0,1,1930,,,,,,,,,,300,,,,,,,,,
sai_e_114_2/3°ñµåÄ«ºñÆ®,at:20;1;1|gu:0|es:1|wa:0;0;0;0;0;0;0;,,123,114,2,3,10,1,1,-1,-1,0,1,1930,,,,,,,,,,300,,,,,,,,,
sai_e_114_3/5°ñµåÄ«ºñÆ®,at:20;1;1|gu:0|es:1|wa:0;0;0;0;0;0;0;,,124,114,3,5,10,1,1,-1,-1,0,1,1930,,,,,,,,,,300,,,,,,,,,
sai_e_51_1/2³ëºÏÀÌ,at:10;1;1|gu:1|es:0|wa:0;0;0;0;0;0;0;,,125,51,1,2,2,1,1,-1,-1,0,1,1732,,,,,,,,,,300,,,,,,,,,
sai_e_51_3/4³ëºÏÀÌ,at:10;1;1|gu:1|es:0|wa:0;0;0;0;0;0;0;,,126,51,3,4,5,1,1,-1,-1,0,1,1732,,,,,,,,,,300,,,,,,,,,
sai_e_51_4/6³ëºÏÀÌ,at:10;1;1|gu:1|es:0|wa:0;0;0;0;0;0;0;,,127,51,4,6,5,1,1,-1,-1,0,1,1732,,,,,,,,,,300,,,,,,,,,
sai_e_52_1/2ºÏÀÌ,at:10;1;1|gu:1|es:0|wa:0;0;0;0;0;0;0;,,128,52,1,2,2,1,1,-1,-1,0,1,,,,,,,,,,,,,,,,,,,,
sai_e_52_3/4ºÏÀÌ,at:10;1;1|gu:1|es:0|wa:0;0;0;0;0;0;0;,,129,52,3,4,5,1,1,-1,-1,0,1,,,,,,,,,,,,,,,,,,,,
sai_e_52_4/6ºÏÀÌ,at:10;1;1|gu:1|es:0|wa:0;0;0;0;0;0;0;,,130,52,4,6,5,1,1,-1,-1,0,1,,,,,,,,,,,,,,,,,,,,
sai_w_001_1¿ì¸®,at:1;1;1|gu:0|es:0|wa:0;0;0;0;0;0;0;,,140,1,1,1,2,1,1,-1,-1,0,1,,,,,,,,,,,,,,,,,,,,
sai_w_001_2/3¿ì¸®,at:1;1;1|gu:0|es:0|wa:0;0;0;0;0;0;0;,,141,1,2,3,10,1,1,-1,-1,0,1,,,,,,,,,,,,,,,,,,,,
sai_w_001_3/5¿ì¸®,at:1;1;1|gu:0|es:0|wa:0;0;0;0;0;0;0;,,142,1,3,5,10,1,1,-1,-1,0,1,,,,,,,,,,,,,,,,,,,,
sai_w_003_1¾ó·è¿ì¸®,at:1;1;1|gu:0|es:0|wa:0;0;0;0;0;0;0;,,143,3,1,1,2,1,1,-1,-1,0,1,1612,,,,,,,,,,300,,,,,,,,,
sai_w_003_2/3¾ó·è¿ì¸®,at:1;1;1|gu:0|es:0|wa:0;0;0;0;0;0;0;,,144,3,2,3,10,1,1,-1,-1,0,1,1612,,,,,,,,,,300,,,,,,,,,
sai_w_003_3/5¾ó·è¿ì¸®,at:1;1;1|gu:0|es:0|wa:0;0;0;0;0;0;0;,,145,3,3,5,10,1,1,-1,-1,0,1,1612,,,,,,,,,,300,,,,,,,,,
sai_w_213_1/2Åä¸®ÄÉ¶ó,at:10;1;1|gu:1|es:0|wa:0;0;0;0;0;0;0;,,146,213,1,2,2,1,1,-1,-1,0,1,,,,,,,,,,,,,,,,,,,,
sai_w_213_2/4Åä¸®ÄÉ¶ó,at:10;1;1|gu:1|es:0|wa:0;0;0;0;0;0;0;,,147,213,2,4,5,1,1,-1,-1,0,1,,,,,,,,,,,,,,,,,,,,
sai_w_213_4/6Åä¸®ÄÉ¶ó,at:10;1;1|gu:1|es:0|wa:0;0;0;0;0;0;0;,,148,213,4,6,5,1,1,-1,-1,0,1,,,,,,,,,,,,,,,,,,,,
sai_w_212_1/2ÆæÅ¸½º,at:15;1;1|gu:1|es:0|wa:0;0;0;0;0;0;0;,,149,212,1,2,2,1,1,-1,-1,0,1,2044,,,,,,,,,,300,,,,,,,,,
sai_w_212_2/4ÆæÅ¸½º,at:15;1;1|gu:1|es:0|wa:0;0;0;0;0;0;0;,,150,212,2,4,5,1,1,-1,-1,0,1,2044,,,,,,,,,,300,,,,,,,,,
sai_w_212_4/6ÆæÅ¸½º,at:15;1;1|gu:1|es:0|wa:0;0;0;0;0;0;0;,,151,212,4,6,5,1,1,-1,-1,0,1,2044,,,,,,,,,,300,,,,,,,,,
sai_f_331_10¹Ù·Î·ÎÅ©½º,at:20;1;3|gu:1|es:1|wa:0;0;0;0;0;0;0;,,152,331,10,10,1,1,1,-1,-1,0,1,,,,,,,,,,,,,,,,,,,,
sai_f_331_1¹Ù·Î·ÎÅ©½º,at:10;1;1|gu:1|es:2|wa:0;0;0;0;0;0;0;,,153,331,1,1,1,1,1,-1,-1,0,1,2320,,,,,,,,,,300,,,,,,,,,
sai_n_011_1ºÎºñ,at:1;1;1|gu:0|es:0|wa:0;0;0;0;0;0;0;,,156,11,1,1,2,1,1,-1,-1,0,1,,,,,,,,,,,,,,,,,,,,
sai_n_011_8/10ºÎºñ,at:1;1;1|gu:0|es:0|wa:0;0;0;0;0;0;0;,,157,11,8,10,5,1,1,-1,-1,0,1,,,,,,,,,,,,,,,,,,,,
sai_n_011_9/11ºÎºñ,at:1;1;1|gu:0|es:0|wa:0;0;0;0;0;0;0;,,158,11,9,11,3,1,1,-1,-1,0,1,,,,,,,,,,,,,,,,,,,,
sai_n_011_10/12ºÎºñ,at:1;1;1|gu:0|es:0|wa:0;0;0;0;0;0;0;,,159,11,10,12,5,1,1,-1,-1,0,1,,,,,,,,,,,,,,,,,,,,
sai_n_013_1ºÎÀÌ,at:1;1;1|gu:0|es:0|wa:0;0;0;0;0;0;0;,,160,13,1,1,2,1,1,-1,-1,0,1,1642,,,,,,,,,,,,,,,,,,,
sai_n_013_9/11ºÎÀÌ,at:1;1;1|gu:0|es:0|wa:0;0;0;0;0;0;0;,,161,13,9,11,5,1,1,-1,-1,0,1,1642,,,,,,,,,,300,,,,,,,,,
sai_n_013_10/12ºÎÀÌ,at:1;1;1|gu:0|es:0|wa:0;0;0;0;0;0;0;,,163,13,10,12,3,1,1,-1,-1,0,1,1643,,,,,,,,,,300,,,,,,,,,
sai_n_013_11/13ºÎÀÌ,at:1;1;1|gu:0|es:0|wa:0;0;0;0;0;0;0;,,164,13,11,13,5,1,1,-1,-1,0,1,1643,,,,,,,,,,300,,,,,,,,,
sai_n_072_1ÈÄ¹Ù¹Ù,at:20;1;1|gu:0|es:1|wa:0;0;0;0;0;0;0;,,165,72,1,1,2,1,1,-1,-1,0,1,,,,,,,,,,,,,,,,,,,,
sai_n_072_10/13ÈÄ¹Ù¹Ù,at:20;1;1|gu:0|es:1|wa:0;0;0;0;0;0;0;,,167,72,10,13,5,1,1,-1,-1,0,1,,,,,,,,,,,,,,,,,,,,
sai_n_072_12/15ÈÄ¹Ù¹Ù,at:20;1;1|gu:0|es:1|wa:0;0;0;0;0;0;0;,,168,72,12,15,5,1,1,-1,-1,0,1,,,,,,,,,,,,,,,,,,,,
sai_n_072_14/17ÈÄ¹Ù¹Ù,at:20;1;1|gu:0|es:1|wa:0;0;0;0;0;0;0;,,169,72,14,17,5,1,1,-1,-1,0,1,,,,,,,,,,,,,,,,,,,,
sai_n_074_1·ç´Ï,at:20;1;1|gu:0|es:1|wa:0;0;0;0;0;0;0;,,170,74,1,1,2,1,1,-1,-1,0,1,,,,,,,,,,,,,,,,,,,,
sai_n_074_11/14·ç´Ï,at:20;1;1|gu:0|es:1|wa:0;0;0;0;0;0;0;,,171,74,11,14,5,1,1,-1,-1,0,1,,,,,,,,,,,,,,,,,,,,
sai_n_074_13/16·ç´Ï,at:20;1;1|gu:0|es:1|wa:0;0;0;0;0;0;0;,,172,74,13,16,5,1,1,-1,-1,0,1,,,,,,,,,,,,,,,,,,,,
sai_n_074_15/18·ç´Ï,at:20;1;1|gu:0|es:1|wa:0;0;0;0;0;0;0;,,173,74,15,18,5,1,1,-1,-1,0,1,,,,,,,,,,,,,,,,,,,,
sai_d_063_1Å¸·Î°ï,at:20;1;1|gu:1|es:1|wa:0;0;0;0;0;0;0;,,174,63,1,1,2,1,1,-1,-1,0,1,1768,,,,,,,,,,300,,,,,,,,,
sai_d_063_10/14Å¸·Î°ï,at:20;1;1|gu:1|es:1|wa:0;0;0;0;0;0;0;,,175,63,10,14,5,1,1,-1,-1,0,1,1769,,,,,,,,,,300,,,,,,,,,
sai_d_063_12/16Å¸·Î°ï,at:20;1;1|gu:1|es:1|wa:0;0;0;0;0;0;0;,,176,63,12,16,5,1,1,-1,-1,0,1,1769,,,,,,,,,,300,,,,,,,,,
sai_d_063_16/20Å¸·Î°ï,at:20;1;1|gu:1|es:1|wa:0;0;0;0;0;0;0;,,177,63,16,20,5,1,1,-1,-1,0,1,1769,,,,,,,,,,300,,,,,,,,,
sai_d_064_1´Ù°í½º,at:20;1;1|gu:1|es:1|wa:0;0;0;0;0;0;0;,,178,64,1,1,2,1,1,-1,-1,0,1,,,,,,,,,,,,,,,,,,,,
sai_d_064_9/13´Ù°í½º,at:20;1;1|gu:1|es:1|wa:0;0;0;0;0;0;0;,,179,64,9,13,5,1,1,-1,-1,0,1,,,,,,,,,,,,,,,,,,,,
sai_d_064_11/15´Ù°í½º,at:20;1;1|gu:1|es:1|wa:0;0;0;0;0;0;0;,,180,64,11,15,5,1,1,-1,-1,0,1,,,,,,,,,,,,,,,,,,,,
sai_d_064_15/19´Ù°í½º,at:20;1;1|gu:1|es:1|wa:0;0;0;0;0;0;0;,,181,64,15,19,5,1,1,-1,-1,0,1,,,,,,,,,,,,,,,,,,,,
sai_n_291_1Å¸Å°,at:10;1;1|gu:0|es:1|wa:0;0;0;0;0;0;0;,,190,291,1,1,2,1,1,-1,-1,0,1,2212,,,,,,,,,,300,,,,,,,,,
sai_n_291_8/10Å¸Å°,at:10;1;1|gu:0|es:1|wa:0;0;0;0;0;0;0;,,191,291,8,10,5,1,1,-1,-1,0,1,2212,,,,,,,,,,300,,,,,,,,,
sai_n_291_10/12Å¸Å°,at:10;1;1|gu:0|es:1|wa:0;0;0;0;0;0;0;,,192,291,10,12,5,1,1,-1,-1,0,1,2213,,,,,,,,,,300,,,,,,,,,
sai_n_291_12/14Å¸Å°,at:10;1;1|gu:0|es:1|wa:0;0;0;0;0;0;0;,,193,291,12,14,5,1,1,-1,-1,0,1,2213,,,,,,,,,,300,,,,,,,,,
sai_n_294_1Ä«Å°,at:10;1;1|gu:0|es:1|wa:0;0;0;0;0;0;0;,,194,294,1,1,2,1,1,-1,-1,0,1,2230,,,,,,,,,,3300,,,,,,,,,
sai_n_294_9/11Ä«Å°,at:10;1;1|gu:0|es:1|wa:0;0;0;0;0;0;0;,,195,294,9,11,5,1,1,-1,-1,0,1,2230,,,,,,,,,,300,,,,,,,,,
sai_n_294_11/13Ä«Å°,at:10;1;1|gu:0|es:1|wa:0;0;0;0;0;0;0;,,196,294,11,13,5,1,1,-1,-1,0,1,2231,,,,,,,,,,300,,,,,,,,,
sai_n_294_13/15Ä«Å°,at:10;1;1|gu:0|es:1|wa:0;0;0;0;0;0;0;,,197,294,13,15,5,1,1,-1,-1,0,1,2231,,,,,,,,,,300,,,,,,,,,
¼ö¹®Àå Ä«ÀÌ,at:5;1;1|gu:1|es:0|wa:3;0;0;0;0;0;0;,,253,500,14,15,1,1,1,0,-1,,0,2438,18000,,,,,,,,,10,1000,,,,,,,,
ÈÄ¸¶,at:10;1;1|gu:1|es:0|wa:0;0;0;0;0;0;0;,,254,501,10,13,1,1,1,0,-1,0,0,,,,,,,,,,,,,,,,,,,,
sai_ei_001_15/20¿ì¸®,at:1;1;1|gu:0|es:0|wa:0;0;0;0;0;0;0;,,255,1,15,20,10,10,1,-1,-1,0,1,,,,,,,,,,,,,,,,,,,,
sai_ei_003_15/20¾ó·è¿ì¸®,at:1;1;1|gu:0|es:0|wa:0;0;0;0;0;0;0;,,256,3,15,20,10,10,1,-1,-1,0,1,1613,,,,,,,,,,300,,,,,,,,,
sai_wi_111_1Ä«ºñÆ®,at:10;1;1|gu:0|es:1|wa:0;0;0;0;0;0;0;,,257,111,1,1,2,1,1,-1,-1,0,1,,,,,,,,,,,,,,,,,,,,
sai_wi_111_15/20Ä«ºñÆ®,at:20;1;1|gu:0|es:1|wa:0;0;0;0;0;0;0;,,258,111,15,20,10,10,1,-1,-1,0,1,,,,,,,,,,,,,,,,,,,,
sai_wi_113_15/20Å¥ÀÌ,at:20;1;1|gu:0|es:1|wa:0;0;0;0;0;0;0;,,259,113,15,20,10,10,1,-1,-1,0,1,,,,,,,,,,,,,,,,,,,,
sai_wi_114_15/20°ñµåÄ«ºñÆ®,at:20;1;1|gu:0|es:1|wa:0;0;0;0;0;0;0;,,260,114,15,20,10,10,1,-1,-1,0,1,1931,,,,,,,,,,300,,,,,,,,,
sai_sf_213_6/8Åä¸®ÄÉ¶ó,at:10;1;1|gu:1|es:0|wa:0;0;0;0;0;0;0;,,261,213,6,8,5,1,1,-1,-1,0,1,,,,,,,,,,,,,,,,,,,,
sai_sf_212_5/7ÆæÅ¸½º,at:15;1;1|gu:1|es:0|wa:0;0;0;0;0;0;0;,,262,212,5,7,5,1,1,-1,-1,0,1,2044,,,,,,,,,,300,,,,,,,,,
sai_sf_051_6/8,at:10;1;1|gu:1|es:0|wa:0;0;0;0;0;0;0;,,263,51,6,8,5,1,1,-1,-1,0,1,1732,,,,,,,,,,300,,,,,,,,,
sai_sf_052_5/7,at:10;1;1|gu:1|es:0|wa:0;0;0;0;0;0;0;,,265,52,5,7,5,1,1,-1,-1,0,1,,,,,,,,,,,,,,,,,,,,
dan_1_01_041_1,at:10;1;1|gu:1|es:0|wa:0;0;0;0;0;0;0;,,266,41,1,1,2,1,1,-1,-1,0,1,1708,,,,,,,,,,300,,,,,,,,,
dan_1_00_051_20/22,at:20;1;1|gu:3|es:0|wa:0;0;0;0;0;0;0;,,267,51,20,22,10,1,1,-1,-1,0,1,1734,,,,,,,,,,300,,,,,,,,,
dan_1_00_051_21/23,at:20;1;1|gu:3|es:0|wa:0;0;0;0;0;0;0;,,268,51,21,23,10,1,1,-1,-1,0,1,1734,,,,,,,,,,300,,,,,,,,,
dan_1_00_051_21/23,at:20;1;1|gu:3|es:0|wa:0;0;0;0;0;0;0;,,269,51,21,23,10,1,1,-1,-1,0,1,1734,,,,,,,,,,300,,,,,,,,,
dan_1_00_051_28/30,at:20;1;1|gu:3|es:0|wa:0;0;0;0;0;0;0;,,270,51,28,30,10,1,1,-1,-1,0,1,1734,,,,,,,,,,300,,,,,,,,,
dan_1_01_042_1,at:15;1;1|gu:2|es:0|wa:0;0;0;0;0;0;0;,,271,42,1,1,2,1,1,-1,-1,0,1,,,,,,,,,,,,,,,,,,,,
dan_1_00_052_20/22,at:20;1;1|gu:3|es:0|wa:0;0;0;0;0;0;0;,,272,52,20,22,10,1,1,-1,-1,0,1,,,,,,,,,,,,,,,,,,,,
dan_1_00_052_21/23,at:20;1;1|gu:3|es:0|wa:0;0;0;0;0;0;0;,,273,52,21,23,10,1,1,-1,-1,0,1,,,,,,,,,,,,,,,,,,,,
dan_1_00_052_21/23,at:20;1;1|gu:3|es:0|wa:0;0;0;0;0;0;0;,,274,52,21,23,10,1,1,-1,-1,0,1,,,,,,,,,,,,,,,,,,,,
dan_1_00_052_28/30,at:20;1;1|gu:3|es:0|wa:0;0;0;0;0;0;0;,,275,52,28,30,10,1,1,-1,-1,0,1,,,,,,,,,,,,,,,,,,,,
dan_1_00_41_22/24,at:20;1;1|gu:1|es:1|wa:0;0;0;0;0;0;0;,,278,41,22,24,5,1,1,-1,-1,0,1,1710,,,,,,,,,,300,,,,,,,,,
dan_1_00_41_25/27,at:20;1;1|gu:1|es:1|wa:0;0;0;0;0;0;0;,,280,41,25,27,5,1,1,-1,-1,0,1,1710,,,,,,,,,,300,,,,,,,,,
dan_1_00_42_22/24,at:20;1;1|gu:1|es:1|wa:0;0;2;0;0;0;0;,,282,42,22,24,5,1,1,-1,-1,0,1,,,,,,,,,,,,,,,,,,,,
