미디엄 엑스,미디엄 엑스,공 +14 방 -5 민 -5,,,,,,,,,,,,,,10,20013,260,1,0,0,10,-1,,,,,,,,,,,,1,1,14,14,-5,-5,-5,-5,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,1,1,1,0,돌,30,뼈,30,,,,,,,
베노자Lv1 엑스,베노자Lv1 엑스,공 +12 방 -4 민 -4          독안개의 정령 Lv1,,,,,,,,,,,,,,11,20012,560,1,0,0,10,-1,,,,,,,,,,,,1,1,12,12,-4,-4,-4,-4,0,0,0,0,0,0,0,0,0,0,0,0,135,0,6,,,,,,10,10,0,0,-10,-10,-10,-10,-10,-10,-10,-10,0,0,-1,0,0,1,1,1,0,돌,30,뼈,30,,,풀,30,,,
웨즈너스Lv1 엑스,웨즈너스Lv1 엑스,공 +12 방 -4 민 -4          석화의 정령 Lv1,,,,,,,,,,,,,,12,20012,510,1,0,0,10,-1,,,,,,,,,,,,1,1,12,12,-4,-4,-4,-4,0,0,0,0,0,0,0,0,0,0,0,0,155,0,5,,,,,,-10,-10,0,0,-10,-10,10,10,-10,-10,-10,-10,0,0,-1,0,0,1,1,1,0,돌,30,뼈,30,,,석화,30,,,
베소즈Lv1 엑스,베소즈Lv1 엑스,공 +12 방 -4 민 -4          혼미의 정령 Lv1,,,,,,,,,,,,,,13,20012,460,1,0,0,10,-1,,,,,,,,,,,,1,1,12,12,-4,-4,-4,-4,0,0,0,0,0,0,0,0,0,0,0,0,165,0,4,,,,,,-10,-10,0,0,-10,-10,-10,-10,-10,-10,10,10,0,0,-1,0,0,1,1,1,0,돌,30,뼈,30,,,혼란,30,,,
라이자Lv1 엑스,라이자Lv1 엑스,공 +12 방 -4 민 -4          만취의 정령 Lv1,,,,,,,,,,,,,,14,20012,460,1,0,0,10,-1,,,,,,,,,,,,1,1,12,12,-4,-4,-4,-4,0,0,0,0,0,0,0,0,0,0,0,0,175,0,4,,,,,,-10,-10,0,0,-10,-10,-10,-10,10,10,-10,-10,0,0,-1,0,0,1,1,1,0,돌,30,뼈,30,,,취함,30,,,
도로즈Lv1 엑스,도로즈Lv1 엑스,공 +12 방 -4 민 -4          혼수의 정령 Lv1,,,,,,,,,,,,,,15,20012,560,1,0,0,10,-1,,,,,,,,,,,,1,1,12,12,-4,-4,-4,-4,0,0,0,0,0,0,0,0,0,0,0,0,185,0,6,,,,,,-10,-10,0,0,10,10,-10,-10,-10,-10,-10,-10,0,0,-1,0,0,1,1,1,0,돌,30,뼈,30,,,졸음,30,,,
도로즈Lv1 엑스,도로즈Lv1 엑스,공 +12 방 -4 민 -4          혼수의 정령 Lv1,,,,,,,,,,,,,,16,20012,560,1,0,0,10,-1,,,,,,,,,,,,1,1,12,12,-4,-4,-4,-4,0,0,0,0,0,0,0,0,0,0,0,0,185,0,6,,,,,,-10,-10,0,0,10,10,-10,-10,-10,-10,-10,-10,0,0,-1,0,0,1,1,1,0,돌,30,뼈,30,,,졸음,30,,,
도로즈Lv1 엑스,도로즈Lv1 엑스,공 +12 방 -4 민 -4          혼수의 정령 Lv1,,,,,,,,,,,,,,17,20012,560,1,0,0,10,-1,,,,,,,,,,,,1,1,12,12,-4,-4,-4,-4,0,0,0,0,0,0,0,0,0,0,0,0,185,0,6,,,,,,-10,-10,0,0,10,10,-10,-10,-10,-10,-10,-10,0,0,-1,0,0,1,1,1,0,돌,30,뼈,30,,,졸음,30,,,
도로즈Lv1 엑스,도로즈Lv1 엑스,공 +12 방 -4 민 -4          혼수의 정령 Lv1,,,,,,,,,,,,,,18,20012,560,1,0,0,10,-1,,,,,,,,,,,,1,1,12,12,-4,-4,-4,-4,0,0,0,0,0,0,0,0,0,0,0,0,185,0,6,,,,,,-10,-10,0,0,10,10,-10,-10,-10,-10,-10,-10,0,0,-1,0,0,1,1,1,0,돌,30,뼈,30,,,졸음,30,,,
도로즈Lv1 엑스,도로즈Lv1 엑스,공 +12 방 -4 민 -4          혼수의 정령 Lv1,,,,,,,,,,,,,,19,20012,560,1,0,0,10,-1,,,,,,,,,,,,1,1,12,12,-4,-4,-4,-4,0,0,0,0,0,0,0,0,0,0,0,0,185,0,6,,,,,,-10,-10,0,0,10,10,-10,-10,-10,-10,-10,-10,0,0,-1,0,0,1,1,1,0,돌,30,뼈,30,,,졸음,30,,,
라이트 엑스,라이트 엑스,공 +19 방 -7 민 -6,,,,,,,,,,,,,,20,20000,1040,1,0,0,15,-1,,,,,,,,,,,,1,1,19,19,-7,-7,-6,-6,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,1,1,1,0,돌,65,나무,65,,,,,,,
베노미스Lv2 엑스,베노미스Lv2 엑스,공 +18 방 -6 민 -6          맹독의 정령 Lv2,,,,,,,,,,,,,,21,20002,1400,1,0,0,15,-1,,,,,,,,,,,,1,1,18,18,-6,-6,-6,-6,0,0,0,0,0,0,0,0,0,0,0,0,131,0,0,,,,,,10,10,0,0,-10,-10,-10,-10,-10,-10,-10,-10,0,0,-1,0,0,1,1,1,0,돌,65,나무,65,,,풀,65,,,
웨즈닐Lv2 엑스,웨즈닐Lv2 엑스,공 +18 방 -6 민 -6          경화의 정령 Lv2,,,,,,,,,,,,,,22,20002,1340,1,0,0,15,-1,,,,,,,,,,,,1,1,18,18,-6,-6,-6,-6,0,0,0,0,0,0,0,0,0,0,0,0,151,0,0,,,,,,-10,-10,0,0,-10,-10,10,10,-10,-10,-10,-10,0,0,-1,0,0,1,1,1,0,돌,65,나무,65,,,석화,65,,,
데소즈Lv2 엑스,데소즈Lv2 엑스,공 +18 방 -6 민 -6          혼란의 정령Lv2,,,,,,,,,,,,,,23,20002,1280,1,0,0,15,-1,,,,,,,,,,,,1,1,18,18,-6,-6,-6,-6,0,0,0,0,0,0,0,0,0,0,0,0,161,0,0,,,,,,-10,-10,0,0,-10,-10,-10,-10,-10,-10,10,10,0,0,-1,0,0,1,1,1,0,돌,65,나무,65,,,혼란,65,,,
라이자Lv2 엑스,라이자Lv2 엑스,공 +18 방 -6 민 -6          술의 정령 Lv2,,,,,,,,,,,,,,24,20002,1280,1,0,0,15,-1,,,,,,,,,,,,1,1,18,18,-6,-6,-6,-6,0,0,0,0,0,0,0,0,0,0,0,0,171,0,0,,,,,,-10,-10,0,0,-10,-10,-10,-10,10,10,-10,-10,0,0,-1,0,0,1,1,1,0,돌,65,나무,65,,,취함,65,,,
도로시Lv2 엑스,도로시Lv2 엑스,공 +18 방 -6 민 -6          잠의 정령 Lv2,,,,,,,,,,,,,,25,20002,1400,1,0,0,15,-1,,,,,,,,,,,,1,1,18,18,-6,-6,-6,-6,0,0,0,0,0,0,0,0,0,0,0,0,181,0,0,,,,,,-10,-10,0,0,10,10,-10,-10,-10,-10,-10,-10,0,0,-1,0,0,1,1,1,0,돌,65,나무,65,,,졸음,65,,,
도로시Lv2 엑스,도로시Lv2 엑스,공 +18 방 -6 민 -6          잠의 정령 Lv2,,,,,,,,,,,,,,26,20002,1400,1,0,0,15,-1,,,,,,,,,,,,1,1,18,18,-6,-6,-6,-6,0,0,0,0,0,0,0,0,0,0,0,0,181,0,0,,,,,,-10,-10,0,0,10,10,-10,-10,-10,-10,-10,-10,0,0,-1,0,0,1,1,1,0,돌,65,나무,65,,,졸음,65,,,
도로시Lv2 엑스,도로시Lv2 엑스,공 +18 방 -6 민 -6          잠의 정령 Lv2,,,,,,,,,,,,,,27,20002,1400,1,0,0,15,-1,,,,,,,,,,,,1,1,18,18,-6,-6,-6,-6,0,0,0,0,0,0,0,0,0,0,0,0,181,0,0,,,,,,-10,-10,0,0,10,10,-10,-10,-10,-10,-10,-10,0,0,-1,0,0,1,1,1,0,돌,65,나무,65,,,졸음,65,,,
도로시Lv2 엑스,도로시Lv2 엑스,공 +18 방 -6 민 -6          잠의 정령 Lv2,,,,,,,,,,,,,,28,20002,1400,1,0,0,15,-1,,,,,,,,,,,,1,1,18,18,-6,-6,-6,-6,0,0,0,0,0,0,0,0,0,0,0,0,181,0,0,,,,,,-10,-10,0,0,10,10,-10,-10,-10,-10,-10,-10,0,0,-1,0,0,1,1,1,0,돌,65,나무,65,,,졸음,65,,,
도로시Lv2 엑스,도로시Lv2 엑스,공 +18 방 -6 민 -6          잠의 정령 Lv2,,,,,,,,,,,,,,29,20002,1400,1,0,0,15,-1,,,,,,,,,,,,1,1,18,18,-6,-6,-6,-6,0,0,0,0,0,0,0,0,0,0,0,0,181,0,0,,,,,,-10,-10,0,0,10,10,-10,-10,-10,-10,-10,-10,0,0,-1,0,0,1,1,1,0,돌,65,나무,65,,,졸음,65,,,
헤비 엑스,헤비 엑스,공 +27 방 -9 민 -10,,,,,,,,,,,,,,30,20016,2990,1,0,0,20,-1,,,,,,,,,,,,1,1,27,27,-9,-9,-10,-10,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,1,1,1,0,돌,125,나무,125,,,,,,,
베노자Lv2 엑스,베노자Lv2 엑스,공 +24 방 -8 민 -8          독안개의 정령 Lv2,,,,,,,,,,,,,,31,20007,4190,1,0,0,20,-1,,,,,,,,,,,,1,1,24,24,-8,-8,-8,-8,0,0,0,0,0,0,0,0,0,0,0,0,136,0,8,,,,,,10,10,0,0,-10,-10,-10,-10,-10,-10,-10,-10,0,0,-1,0,0,1,1,1,0,돌,125,뼈,125,,,풀,125,,,
웨즈너스Lv2 엑스,웨즈너스Lv2 엑스,공 +24 방 -8 민 -8          석화의 정령 Lv2,,,,,,,,,,,,,,32,20007,3990,1,0,0,20,-1,,,,,,,,,,,,1,1,24,24,-8,-8,-8,-8,0,0,0,0,0,0,0,0,0,0,0,0,156,0,7,,,,,,-10,-10,0,0,-10,-10,10,10,-10,-10,-10,-10,0,0,-1,0,0,1,1,1,0,돌,125,뼈,125,,,석화,125,,,
베소즈Lv2 엑스,베소즈Lv2 엑스,공 +24 방 -8 민 -8          혼미의 정령 Lv2,,,,,,,,,,,,,,33,20007,3790,1,0,0,20,-1,,,,,,,,,,,,1,1,24,24,-8,-8,-8,-8,0,0,0,0,0,0,0,0,0,0,0,0,166,0,6,,,,,,-10,-10,0,0,-10,-10,-10,-10,-10,-10,10,10,0,0,-1,0,0,1,1,1,0,돌,125,뼈,125,,,혼란,125,,,
라이자Lv2 엑스,라이자Lv2 엑스,공 +24 방 -8 민 -8          만취의 정령Lv2,,,,,,,,,,,,,,34,20007,3790,1,0,0,20,-1,,,,,,,,,,,,1,1,24,24,-8,-8,-8,-8,0,0,0,0,0,0,0,0,0,0,0,0,176,0,6,,,,,,-10,-10,0,0,-10,-10,-10,-10,10,10,-10,-10,0,0,-1,0,0,1,1,1,0,돌,125,뼈,125,,,취함,125,,,
도로즈Lv2 엑스,도로즈Lv2 엑스,공 +24 방 -8 민 -8          혼수의 정령 Lv2,,,,,,,,,,,,,,35,20007,4190,1,0,0,20,-1,,,,,,,,,,,,1,1,24,24,-8,-8,-8,-8,0,0,0,0,0,0,0,0,0,0,0,0,186,0,8,,,,,,-10,-10,0,0,10,10,-10,-10,-10,-10,-10,-10,0,0,-1,0,0,1,1,1,0,돌,125,뼈,125,,,졸음,125,,,
도로즈Lv2 엑스,도로즈Lv2 엑스,공 +24 방 -8 민 -8          혼수의 정령 Lv2,,,,,,,,,,,,,,36,20007,4190,1,0,0,20,-1,,,,,,,,,,,,1,1,24,24,-8,-8,-8,-8,0,0,0,0,0,0,0,0,0,0,0,0,186,0,8,,,,,,-10,-10,0,0,10,10,-10,-10,-10,-10,-10,-10,0,0,-1,0,0,1,1,1,0,돌,125,뼈,125,,,졸음,125,,,
도로즈Lv2 엑스,도로즈Lv2 엑스,공 +24 방 -8 민 -8          혼수의 정령 Lv2,,,,,,,,,,,,,,37,20007,4190,1,0,0,20,-1,,,,,,,,,,,,1,1,24,24,-8,-8,-8,-8,0,0,0,0,0,0,0,0,0,0,0,0,186,0,8,,,,,,-10,-10,0,0,10,10,-10,-10,-10,-10,-10,-10,0,0,-1,0,0,1,1,1,0,돌,125,뼈,125,,,졸음,125,,,
도로즈Lv2 엑스,도로즈Lv2 엑스,공 +24 방 -8 민 -8          혼수의 정령 Lv2,,,,,,,,,,,,,,38,20007,4190,1,0,0,20,-1,,,,,,,,,,,,1,1,24,24,-8,-8,-8,-8,0,0,0,0,0,0,0,0,0,0,0,0,186,0,8,,,,,,-10,-10,0,0,10,10,-10,-10,-10,-10,-10,-10,0,0,-1,0,0,1,1,1,0,돌,125,뼈,125,,,졸음,125,,,
도로즈Lv2 엑스,도로즈Lv2 엑스,공 +24 방 -8 민 -8          혼수의 정령 Lv2,,,,,,,,,,,,,,39,20007,4190,1,0,0,20,-1,,,,,,,,,,,,1,1,24,24,-8,-8,-8,-8,0,0,0,0,0,0,0,0,0,0,0,0,186,0,8,,,,,,-10,-10,0,0,10,10,-10,-10,-10,-10,-10,-10,0,0,-1,0,0,1,1,1,0,돌,125,뼈,125,,,졸음,125,,,
울트라 엑스,울트라 엑스,공 +32 방 -11 민 -11,,,,,,,,,,,,,,40,20015,6500,1,0,0,25,-1,,,,,,,,,,,,1,1,32,32,-11,-11,-11,-11,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,1,1,1,0,돌,205,나무,205,,,,,,,
베노미스Lv3 엑스,베노미스Lv3 엑스,공 +30 방 -10 민 -10        맹독의 정령 Lv3,,,,,,,,,,,,,,41,20017,7700,1,0,0,25,-1,,,,,,,,,,,,1,1,30,30,-10,-10,-10,-10,0,0,0,0,0,0,0,0,0,0,0,0,132,0,0,,,,,,10,10,0,0,-10,-10,-10,-10,-10,-10,-10,-10,0,0,-1,0,0,1,1,1,0,돌,205,나무,205,,,풀,205,,,
웨즈닐Lv3 엑스,웨즈닐Lv3 엑스,공 +30 방 -10 민 -10        경화의 정령 Lv3,,,,,,,,,,,,,,42,20017,7500,1,0,0,25,-1,,,,,,,,,,,,1,1,30,30,-10,-10,-10,-10,0,0,0,0,0,0,0,0,0,0,0,0,152,0,0,,,,,,-10,-10,0,0,-10,-10,10,10,-10,-10,-10,-10,0,0,-1,0,0,1,1,1,0,돌,205,나무,205,,,석화,205,,,
데소즈Lv3 엑스,데소즈Lv3 엑스,공 +30 방 -10 민 -10        혼란의 정령 Lv3,,,,,,,,,,,,,,43,20017,7300,1,0,0,25,-1,,,,,,,,,,,,1,1,30,30,-10,-10,-10,-10,0,0,0,0,0,0,0,0,0,0,0,0,162,0,0,,,,,,-10,-10,0,0,-10,-10,-10,-10,-10,-10,10,10,0,0,-1,0,0,1,1,1,0,돌,205,나무,205,,,혼란,205,,,
라이자Lv3 엑스,라이자Lv3 엑스,공 +30 방 -10 민 -10        술의 정령 Lv3,,,,,,,,,,,,,,44,20017,7300,1,0,0,25,-1,,,,,,,,,,,,1,1,30,30,-10,-10,-10,-10,0,0,0,0,0,0,0,0,0,0,0,0,172,0,0,,,,,,-10,-10,0,0,-10,-10,-10,-10,10,10,-10,-10,0,0,-1,0,0,1,1,1,0,돌,205,나무,205,,,취함,205,,,
도로시Lv3 엑스,도로시Lv3 엑스,공 +30 방 -10 민 -10        잠의 정령 Lv3,,,,,,,,,,,,,,45,20017,7700,1,0,0,25,-1,,,,,,,,,,,,1,1,30,30,-10,-10,-10,-10,0,0,0,0,0,0,0,0,0,0,0,0,182,0,0,,,,,,-10,-10,0,0,10,10,-10,-10,-10,-10,-10,-10,0,0,-1,0,0,1,1,1,0,돌,205,나무,205,,,졸음,205,,,
도로시Lv3 엑스,도로시Lv3 엑스,공 +30 방 -10 민 -10        잠의 정령 Lv3,,,,,,,,,,,,,,46,20017,7700,1,0,0,25,-1,,,,,,,,,,,,1,1,30,30,-10,-10,-10,-10,0,0,0,0,0,0,0,0,0,0,0,0,182,0,0,,,,,,-10,-10,0,0,10,10,-10,-10,-10,-10,-10,-10,0,0,-1,0,0,1,1,1,0,돌,205,나무,205,,,졸음,205,,,
도로시Lv3 엑스,도로시Lv3 엑스,공 +30 방 -10 민 -10        잠의 정령 Lv3,,,,,,,,,,,,,,47,20017,7700,1,0,0,25,-1,,,,,,,,,,,,1,1,30,30,-10,-10,-10,-10,0,0,0,0,0,0,0,0,0,0,0,0,182,0,0,,,,,,-10,-10,0,0,10,10,-10,-10,-10,-10,-10,-10,0,0,-1,0,0,1,1,1,0,돌,205,나무,205,,,졸음,205,,,
도로시Lv3 엑스,도로시Lv3 엑스,공 +30 방 -10 민 -10        잠의 정령 Lv3,,,,,,,,,,,,,,48,20017,7700,1,0,0,25,-1,,,,,,,,,,,,1,1,30,30,-10,-10,-10,-10,0,0,0,0,0,0,0,0,0,0,0,0,182,0,0,,,,,,-10,-10,0,0,10,10,-10,-10,-10,-10,-10,-10,0,0,-1,0,0,1,1,1,0,돌,205,나무,205,,,졸음,205,,,
도로시Lv3 엑스,도로시Lv3 엑스,공 +30 방 -10 민 -10        잠의 정령 Lv3,,,,,,,,,,,,,,49,20017,7700,1,0,0,25,-1,,,,,,,,,,,,1,1,30,30,-10,-10,-10,-10,0,0,0,0,0,0,0,0,0,0,0,0,182,0,0,,,,,,-10,-10,0,0,10,10,-10,-10,-10,-10,-10,-10,0,0,-1,0,0,1,1,1,0,돌,205,나무,205,,,졸음,205,,,
하드 엑스,하드 엑스,공 +37 방 -12 민 -12,,,,,,,,,,,,,,50,20018,11050,1,0,0,30,-1,,,,,,,,,,,,1,1,37,37,-12,-12,-12,-12,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,1,1,1,0,돌,305,나무,305,,,,,,,
베노자Lv3 엑스,베노자Lv3 엑스,공 +35 방 -12 민 -12        독안개의 정령 Lv3,,,,,,,,,,,,,,51,20014,14650,1,0,0,30,-1,,,,,,,,,,,,1,1,35,35,-12,-12,-12,-12,0,0,0,0,0,0,0,0,0,0,0,0,137,0,10,,,,,,10,10,0,0,-10,-10,-10,-10,-10,-10,-10,-10,0,0,-1,0,0,1,1,1,0,돌,305,뼈,305,,,풀,305,,,
웨즈너스Lv3 엑스,웨즈너스Lv3 엑스,공 +35 방 -12 민 -12        석화의 정령 Lv3,,,,,,,,,,,,,,52,20014,14050,1,0,0,30,-1,,,,,,,,,,,,1,1,35,35,-12,-12,-12,-12,0,0,0,0,0,0,0,0,0,0,0,0,157,0,9,,,,,,-10,-10,0,0,-10,-10,10,10,-10,-10,-10,-10,0,0,-1,0,0,1,1,1,0,돌,305,뼈,305,,,석화,305,,,
베소즈Lv3 엑스,베소즈Lv3 엑스,공 +35 방 -12 민 -12        혼미의 정령 Lv3,,,,,,,,,,,,,,53,20014,13450,1,0,0,30,-1,,,,,,,,,,,,1,1,35,35,-12,-12,-12,-12,0,0,0,0,0,0,0,0,0,0,0,0,167,0,8,,,,,,-10,-10,0,0,-10,-10,-10,-10,-10,-10,10,10,0,0,-1,0,0,1,1,1,0,돌,305,뼈,305,,,혼란,305,,,
라이자Lv3 엑스,라이자Lv3 엑스,공 +35 방 -12 민 -12        만취의 정령 Lv3,,,,,,,,,,,,,,54,20014,13450,1,0,0,30,-1,,,,,,,,,,,,1,1,35,35,-12,-12,-12,-12,0,0,0,0,0,0,0,0,0,0,0,0,177,0,8,,,,,,-10,-10,0,0,-10,-10,-10,-10,10,10,-10,-10,0,0,-1,0,0,1,1,1,0,돌,305,뼈,305,,,취함,305,,,
도로즈Lv3 엑스,도로즈Lv3 엑스,공 +35 방 -12 민 -12        혼수의 정령 Lv3,,,,,,,,,,,,,,55,20014,14650,1,0,0,30,-1,,,,,,,,,,,,1,1,35,35,-12,-12,-12,-12,0,0,0,0,0,0,0,0,0,0,0,0,187,0,10,,,,,,-10,-10,0,0,10,10,-10,-10,-10,-10,-10,-10,0,0,-1,0,0,1,1,1,0,돌,305,뼈,305,,,졸음,305,,,
도로즈Lv3 엑스,도로즈Lv3 엑스,공 +35 방 -12 민 -12        혼수의 정령 Lv3,,,,,,,,,,,,,,56,20014,14650,1,0,0,30,-1,,,,,,,,,,,,1,1,35,35,-12,-12,-12,-12,0,0,0,0,0,0,0,0,0,0,0,0,187,0,10,,,,,,-10,-10,0,0,10,10,-10,-10,-10,-10,-10,-10,0,0,-1,0,0,1,1,1,0,돌,305,뼈,305,,,졸음,305,,,
도로즈Lv3 엑스,도로즈Lv3 엑스,공 +35 방 -12 민 -12        혼수의 정령 Lv3,,,,,,,,,,,,,,57,20014,14650,1,0,0,30,-1,,,,,,,,,,,,1,1,35,35,-12,-12,-12,-12,0,0,0,0,0,0,0,0,0,0,0,0,187,0,10,,,,,,-10,-10,0,0,10,10,-10,-10,-10,-10,-10,-10,0,0,-1,0,0,1,1,1,0,돌,305,뼈,305,,,졸음,305,,,
도로즈Lv3 엑스,도로즈Lv3 엑스,공 +35 방 -12 민 -12        혼수의 정령 Lv3,,,,,,,,,,,,,,58,20014,14650,1,0,0,30,-1,,,,,,,,,,,,1,1,35,35,-12,-12,-12,-12,0,0,0,0,0,0,0,0,0,0,0,0,187,0,10,,,,,,-10,-10,0,0,10,10,-10,-10,-10,-10,-10,-10,0,0,-1,0,0,1,1,1,0,돌,305,뼈,305,,,졸음,305,,,
도로즈Lv3 엑스,도로즈Lv3 엑스,공 +35 방 -12 민 -12        혼수의 정령 Lv3,,,,,,,,,,,,,,59,20014,14650,1,0,0,30,-1,,,,,,,,,,,,1,1,35,35,-12,-12,-12,-12,0,0,0,0,0,0,0,0,0,0,0,0,187,0,10,,,,,,-10,-10,0,0,10,10,-10,-10,-10,-10,-10,-10,0,0,-1,0,0,1,1,1,0,돌,305,뼈,305,,,졸음,305,,,
스트롱 엑스,스트롱 엑스,공 +43 방 -14 민 -14,,,,,,,,,,,,,,60,20023,16900,1,0,0,35,-1,,,,,,,,,,,,1,1,43,43,-14,-14,-14,-14,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,1,1,1,0,돌,425,나무,425,,,,,,,
베노미스Lv4 엑스,베노미스Lv4 엑스,공 +41 방 -13 민 -13        맹독의 정령 Lv4,,,,,,,,,,,,,,61,20019,19420,1,0,0,35,-1,,,,,,,,,,,,1,1,41,41,-13,-13,-13,-13,0,0,0,0,0,0,0,0,0,0,0,0,133,0,0,,,,,,10,10,0,0,-10,-10,-10,-10,-10,-10,-10,-10,0,0,-1,0,0,1,1,1,0,돌,425,나무,425,,,풀,425,,,
웨즈닐Lv4 엑스,웨즈닐Lv4 엑스,공 +41 방 -13 민 -13        경화의 정령 Lv4,,,,,,,,,,,,,,62,20019,19000,1,0,0,35,-1,,,,,,,,,,,,1,1,41,41,-13,-13,-13,-13,0,0,0,0,0,0,0,0,0,0,0,0,153,0,0,,,,,,-10,-10,0,0,-10,-10,10,10,-10,-10,-10,-10,0,0,-1,0,0,1,1,1,0,돌,425,나무,425,,,석화,425,,,
